"Id. de la fila","Id. del pedido","Fecha del pedido","Fecha de envío","Forma de envío","Id. del cliente","Nombre del cliente","Segmento","Ciudad","Estado","País","Región","Id. del producto","Categoría","Subcategoría","Nombre del producto","Total ($ COP)","Cantidad","Descuento","Ganancia ($ COP)"
"1020","MX-2015-102995","42594","42598","Rápido","TU-21295","Tomasa Urena","Cliente","San Salvador","San Salvador","El Salvador","Centro","MAT-SU-10002747","Material de oficina","Suministros","Stiletto Abrecartas, Rectangular","8527.2","3","0","3661.8"
"1021","MX-2015-102995","42594","42598","Rápido","TU-21295","Tomasa Urena","Cliente","San Salvador","San Salvador","El Salvador","Centro","MAT-PA-10004767","Material de oficina","Papel","Green Bar Resma, Premium","10118.4","3","0","91.8"
"1022","MX-2015-102995","42594","42598","Rápido","TU-21295","Tomasa Urena","Cliente","San Salvador","San Salvador","El Salvador","Centro","MAT-SO-10003425","Material de oficina","Sobres","Kraft Paquetes, 50","21335","5","0","6171"
"1023","US-2014-128650","42345","42350","Estándar","RC-20350","Rafaela Carvajal","Pequeña empresa","Ciudad de Panamá","Panamá","Panamá","Centro","MAT-CA-10000432","Material de oficina","Carpetas","Avery Encuadernadora, Reciclado","6691.2","2","0.4","-2012.8"
"1024","US-2014-128650","42345","42350","Estándar","RC-20350","Rafaela Carvajal","Pequeña empresa","Ciudad de Panamá","Panamá","Panamá","Centro","MAT-AL-10004085","Material de oficina","Almacenamiento","Smead Estanterías, Azul","9981.72","3","0.4","-6491.28"
"1025","US-2014-128650","42345","42350","Estándar","RC-20350","Rafaela Carvajal","Pequeña empresa","Ciudad de Panamá","Panamá","Panamá","Centro","TEC-AC-10000962","Tecnología","Accesorios","Logitech Teclado, Programable","26014.08","8","0.4","2594.88"
"1026","MX-2015-155740","42666","42671","Estándar","AC-10780","Amadeo Collado","Empresa","Los Mochis","Sinaloa","México","Norte","MAT-SU-10003821","Material de oficina","Suministros","Acme Regla, Azul","7575.2","4","0","897.6"
"1027","MX-2015-155740","42666","42671","Estándar","AC-10780","Amadeo Collado","Empresa","Los Mochis","Sinaloa","México","Norte","MAT-ET-10000950","Material de oficina","Etiquetas","Smead Etiquetas extraíbles, Rojo","4678.4","4","0","1305.6"
"1028","US-2013-148257","41953","41956","Urgente","OG-19795","Olvido Godoy","Pequeña empresa","Santo Domingo","Santo Domingo","República Dominicana","Caribe","MAT-SU-10001132","Material de oficina","Suministros","Acme Tijeras, Rectangular","4014.72","2","0.2","-956.08"
"1029","US-2012-119711","41617","41624","Estándar","ES-14290","Eduardo Sierra","Pequeña empresa","Santo Domingo","Santo Domingo","República Dominicana","Caribe","TEC-CO-10001277","Tecnología","Copiadoras","Hewlett Fotocopiadora, 2","71538.9444","3","0.202","-12733.4556"
"1030","US-2012-119711","41617","41624","Estándar","ES-14290","Eduardo Sierra","Pequeña empresa","Santo Domingo","Santo Domingo","República Dominicana","Caribe","MAT-AL-10004287","Material de oficina","Almacenamiento","Smead Carpetas, Azul","12686.08","8","0.2","-1294.72"
"1031","US-2012-119711","41617","41624","Estándar","ES-14290","Eduardo Sierra","Pequeña empresa","Santo Domingo","Santo Domingo","República Dominicana","Caribe","MAT-SO-10000667","Material de oficina","Sobres","Cameo Sobres de uso interno, Plateado","22589.6","5","0.2","4229.6"
"1032","US-2014-119956","42110","42116","Estándar","AB-10180","Adela Blanco","Pequeña empresa","San Francisco del Rincón","Guanajuato","México","Norte","MOB-ME-10002558","Mobiliario","Mesas","Barricks Mesa de ordenador, Negro","86648.32","2","0.2","-8667.28"
"1033","US-2013-130932","41925","41927","Rápido","AS-10330","Armando Sánchez","Cliente","Gonaïves","L'Artibonite","Haití","Caribe","MAT-AL-10001912","Material de oficina","Almacenamiento","Tenex Carpetas, Azul","4736.88","3","0.4","-6.1200000000007"
"1034","US-2013-130932","41925","41927","Rápido","AS-10330","Armando Sánchez","Cliente","Gonaïves","L'Artibonite","Haití","Caribe","MAT-AR-10003302","Material de oficina","Arte","Boston Subrayadores, Al por mayor","2603.04","2","0.4","-130.56"
"1035","US-2013-130932","41925","41927","Rápido","AS-10330","Armando Sánchez","Cliente","Gonaïves","L'Artibonite","Haití","Caribe","MAT-CA-10004040","Material de oficina","Carpetas","Cardinal Anillas, Transparente","1305.6","4","0.4","-380.8"
"1036","MX-2014-147543","42071","42075","Estándar","AH-11305","Ariadna Hernández","Pequeña empresa","São Paulo","São Paulo","Brasil","Sur","MAT-PA-10000018","Material de oficina","Papel","Eaton Agenda, Multicolor","7476.6","3","0","2682.6"
"1037","MX-2014-147543","42071","42075","Estándar","AH-11305","Ariadna Hernández","Pequeña empresa","São Paulo","São Paulo","Brasil","Sur","TEC-TE-10002079","Tecnología","Teléfonos","Apple Auriculares, Tamaños variados","77632.2","9","0","13188.6"
"1038","US-2012-111157","41456","41458","Urgente","CG-12550","Claudio Gil","Cliente","Lima","Lima (city)","Perú","Sur","MAT-AL-10001030","Material de oficina","Almacenamiento","Fellowes Casilleros, Industrial","42393.24","3","0.4","-26854.56"
"1039","US-2015-144897","42523","42527","Estándar","FF-14890","Fidel Ferrer","Empresa","San Pedro Sula","Cortés","Honduras","Centro","MAT-SO-10000096","Material de oficina","Sobres","Cameo Cierre adhesivo, Plateado","3182.4","2","0.4","-1856.4"
"1040","MX-2013-100979","41947","41951","Estándar","EC-14410","Eusebio Cano","Pequeña empresa","Ciudad de México","Distrito Federal","México","Norte","MOB-LI-10000610","Mobiliario","Librerías","Bush Librería, Blanco","57133.6","5","0.2","15704.6"
"1041","MX-2013-140018","41802","41804","Rápido","HA-15700","Heidi Anaya","Cliente","Tlalnepantla","México","México","Norte","MAT-AL-10001001","Material de oficina","Almacenamiento","Tenex Caja, Azul","5610","3","0","612"
"1042","MX-2013-140018","41802","41804","Rápido","HA-15700","Heidi Anaya","Cliente","Tlalnepantla","México","México","Norte","MOB-MO-10004363","Mobiliario","Mobiliario","Advantus Bombilla, Negro","9553.32","7","0.4","-1918.28"
"1043","MX-2014-166877","42295","42298","Urgente","EN-14020","Elvira Nieves","Cliente","Ciudad de México","Distrito Federal","México","Norte","MAT-PA-10001122","Material de oficina","Papel","SanDisk Resma, Multicolor","7072","2","0","564.4"
"1044","MX-2012-152534","41544","41548","Estándar","DV-13285","Daniela Vélez","Cliente","Jurema","Pernambuco","Brasil","Sur","TEC-CO-10002970","Tecnología","Copiadoras","HP Tinta, 2","87340.968","6","0.002","15573.768"
"1045","MX-2012-152534","41544","41548","Estándar","DV-13285","Daniela Vélez","Cliente","Jurema","Pernambuco","Brasil","Sur","MAT-AR-10003162","Material de oficina","Arte","BIC Sacapuntas, Al por mayor","3318.4","1","0","962.2"
"1046","MX-2013-133172","41792","41797","Estándar","AA-11005","Andrés Arellano","Pequeña empresa","San Pedro de Macorís","San Pedro de Macorís","República Dominicana","Caribe","MAT-AR-10001551","Material de oficina","Arte","BIC Sacapuntas, Azul","7890.72","3","0.2","2658.12"
"1047","MX-2013-133172","41792","41797","Estándar","AA-11005","Andrés Arellano","Pequeña empresa","San Pedro de Macorís","San Pedro de Macorís","República Dominicana","Caribe","MOB-SI-10004176","Mobiliario","Sillas","Office Star Estora, Negro","11494.72","2","0.2","4307.12"
"1048","MX-2013-133172","41792","41797","Estándar","AA-11005","Andrés Arellano","Pequeña empresa","San Pedro de Macorís","San Pedro de Macorís","República Dominicana","Caribe","MOB-ME-10002556","Mobiliario","Mesas","Lesro Mesa de ordenador, Negro","58254.24","4","0.7","-135926.56"
"1049","MX-2013-133172","41792","41797","Estándar","AA-11005","Andrés Arellano","Pequeña empresa","San Pedro de Macorís","San Pedro de Macorís","República Dominicana","Caribe","MAT-AL-10002912","Material de oficina","Almacenamiento","Eldon Casilleros, Metal","35719.04","2","0.2","6247.84"
"1050","MX-2013-133172","41792","41797","Estándar","AA-11005","Andrés Arellano","Pequeña empresa","San Pedro de Macorís","San Pedro de Macorís","República Dominicana","Caribe","MOB-LI-10000983","Mobiliario","Librerías","Safco Librería clásica, Blanco","29965.56","1","0.4","-17481.44"
"1051","MX-2013-133172","41792","41797","Estándar","AA-11005","Andrés Arellano","Pequeña empresa","San Pedro de Macorís","San Pedro de Macorís","República Dominicana","Caribe","MAT-EL-10003502","Material de oficina","Electrodomésticos","KitchenAid Frigorífico, Plateado","143803.68","3","0.2","12580.68"
"1052","MX-2013-133172","41792","41797","Estándar","AA-11005","Andrés Arellano","Pequeña empresa","San Pedro de Macorís","San Pedro de Macorís","República Dominicana","Caribe","MOB-ME-10002822","Mobiliario","Mesas","Chromcraft Mesa de formación, Rectangular","19139.28","2","0.7","-39558.32"
"1053","MX-2013-101637","41971","41975","Rápido","UN-21385","Uriel Nieves","Pequeña empresa","Itapecerica da Serra","São Paulo","Brasil","Sur","MOB-SI-10004172","Mobiliario","Sillas","Harbour Creations Estora, Negro","31538.4","4","0","5358.4"
"1054","MX-2015-149902","42717","42720","Urgente","ÁU-10285","Águeda Urbina","Empresa","São Luís","Maranhão","Brasil","Sur","TEC-CO-10000974","Tecnología","Copiadoras","Canon Fotocopiadora, Digital","29609.0632","1","0.002","2014.6632"
"1055","MX-2015-149902","42717","42720","Urgente","ÁU-10285","Águeda Urbina","Empresa","São Luís","Maranhão","Brasil","Sur","MAT-AR-10003442","Material de oficina","Arte","Boston Subrayadores, Azul","14970.2","7","0","2094.4"
"1056","MX-2015-149902","42717","42720","Urgente","ÁU-10285","Águeda Urbina","Empresa","São Luís","Maranhão","Brasil","Sur","MAT-CA-10000896","Material de oficina","Carpetas","Cardinal Cubierta de carpeta, Duradero","6120","4","0","1101.6"
"1057","MX-2014-119788","42320","42322","Urgente","FM-14650","Felicia Montañez","Empresa","Mixco","Guatemala","Guatemala","Centro","MOB-LI-10003828","Mobiliario","Librerías","Sauder Vitrina, Blanco","38352","2","0","7282.8"
"1058","MX-2013-134789","41819","41824","Estándar","LA-17710","Luciano Alonzo","Cliente","Santa Catarina","Nuevo León","México","Norte","MAT-GR-10004370","Material de oficina","Grapas","Advantus Cintas de goma, Tamaños variados","3182.4","2","0","1237.6"
"1059","MX-2014-144575","42160","42166","Estándar","EM-14500","Eulalia Márquez","Cliente","Delgado","San Salvador","El Salvador","Centro","MAT-AR-10002566","Material de oficina","Arte","Binney & Smith Sacapuntas, Al por mayor","12212.8","4","0","1088"
"1060","MX-2012-150847","41475","41477","Rápido","CO-13105","Cosme Ojeda","Empresa","San Miguelito","Panamá","Panamá","Centro","MOB-MO-10001048","Mobiliario","Mobiliario","Rubvermaid Bombilla, Surtido","7711.2","6","0.4","367.2"
"1061","MX-2015-167108","42588","42590","Rápido","GA-15190","Gerardo Almonta","Cliente","Punta Arenas","Magallanes y Antártica Chilena","Chile","Sur","TEC-TE-10003706","Tecnología","Teléfonos","Cisco Auriculares, Tamaño completo","40677.6","4","0","14633.6"
"1062","MX-2015-167108","42588","42590","Rápido","GA-15190","Gerardo Almonta","Cliente","Punta Arenas","Magallanes y Antártica Chilena","Chile","Sur","TEC-TE-10001732","Tecnología","Teléfonos","Motorola Base de audio, Azul","98243","5","0","28475"
"1063","US-2014-132276","42055","42060","Rápido","AY-11440","Asunción Ybarra","Cliente","Parintins","Amazonas","Brasil","Sur","MOB-MO-10001975","Mobiliario","Mobiliario","Deflect-O Bombilla, Negro","3443.52","4","0.6","-867.68"
"1064","MX-2014-118038","42219","42221","Rápido","JR-16840","Jon Rascón","Cliente","Soyapango","San Salvador","El Salvador","Centro","TEC-CO-10004989","Tecnología","Copiadoras","HP Fotocopiadora, Color","55451.6744","2","0.002","11000.0744"
"1065","MX-2013-107979","41916","41919","Urgente","PO-20110","Pío Olivares","Cliente","Bogotá","Bogotá","Colombia","Sur","MAT-SU-10002185","Material de oficina","Suministros","Stiletto Regla, Industrial","13090","7","0","1047.2"
"1066","MX-2013-107979","41916","41919","Urgente","PO-20110","Pío Olivares","Cliente","Bogotá","Bogotá","Colombia","Sur","MAT-GR-10000334","Material de oficina","Grapas","Accos Grapas, Paquete de 12","3529.2","3","0","1621.8"
"1067","MX-2013-107979","41916","41919","Urgente","PO-20110","Pío Olivares","Cliente","Bogotá","Bogotá","Colombia","Sur","TEC-MÁ-10002167","Tecnología","Máquinas","Konica Calculadora, Multicolor","23405.6","4","0","7956"
"1068","MX-2015-143833","42559","42563","Estándar","LC-17965","Lola Crespo","Empresa","Santiago de Cuba","Santiago de Cuba","Cuba","Caribe","MOB-LI-10000755","Mobiliario","Librerías","Dania Librería, Negro","69666","5","0","12529"
"1069","US-2015-111906","42665","42670","Estándar","FH-14575","Faustina Huerta","Cliente","Santo Domingo","Santo Domingo","República Dominicana","Caribe","MOB-SI-10004970","Mobiliario","Sillas","SAFCO Estora, Ajustable","11298.88","2","0.2","-2124.32"
"1070","US-2015-111906","42665","42670","Estándar","FH-14575","Faustina Huerta","Cliente","Santo Domingo","Santo Domingo","República Dominicana","Caribe","TEC-AC-10001207","Tecnología","Accesorios","Enermax Router, Blanco","69670.08","3","0.2","-13939.32"
"1071","US-2015-111906","42665","42670","Estándar","FH-14575","Faustina Huerta","Cliente","Santo Domingo","Santo Domingo","República Dominicana","Caribe","MAT-CA-10000847","Material de oficina","Carpetas","Ibico Carpeta, Económico","4210.56","3","0.2","885.36"
"1072","US-2015-111906","42665","42670","Estándar","FH-14575","Faustina Huerta","Cliente","Santo Domingo","Santo Domingo","República Dominicana","Caribe","MAT-AL-10004728","Material de oficina","Almacenamiento","Rogers Archivador móvil, Industrial","38645.76","3","0.2","9657.36"
"1073","MX-2013-120943","41825","41830","Estándar","HE-15895","Homero Elizondo","Empresa","Ribeirão Preto","São Paulo","Brasil","Sur","MAT-SU-10001711","Material de oficina","Suministros","Stiletto Tijeras, Acero","5215.6","2","0","2346"
"1074","MX-2014-116036","42077","42082","Estándar","EA-14170","Estela Alonso","Cliente","Santo Domingo","Santo Domingo","República Dominicana","Caribe","MAT-SU-10003176","Material de oficina","Suministros","Stiletto Cúter, Industrial","13632.64","4","0.2","4425.44"
"1075","MX-2015-106719","42544","42548","Estándar","BH-12025","Berta Herrera","Cliente","Envigado","Antioquia","Colombia","Sur","MAT-SO-10000214","Material de oficina","Sobres","Ames Sobre de hebilla, Reciclado","1360","2","0","204"
"1076","MX-2014-158085","42015","42019","Estándar","HO-15640","Heriberto Ortega","Pequeña empresa","Santo Domingo","Santo Domingo","República Dominicana","Caribe","TEC-CO-10001174","Tecnología","Copiadoras","Hewlett Fax, 2","144667.824","5","0.202","54023.824"
"1077","MX-2013-126851","41917","41923","Estándar","JM-16720","Jeremías Montés","Cliente","Quetzaltenango","Quezaltenango","Guatemala","Centro","MOB-MO-10001048","Mobiliario","Mobiliario","Rubvermaid Bombilla, Surtido","8568","4","0","3672"
"1078","US-2014-144050","42120","42124","Estándar","LE-17590","Lupe Escalante","Empresa","David","Chiriquí","Panamá","Centro","MOB-MO-10004363","Mobiliario","Mobiliario","Advantus Bombilla, Negro","6823.8","5","0.4","-1370.2"
"1079","MX-2014-168872","42356","42363","Estándar","LV-17575","Lourdes Villegas","Cliente","Holguín","Holguín","Cuba","Caribe","TEC-CO-10000804","Tecnología","Copiadoras","Canon Fotocopiadora, Color","29812.6552","1","0.002","12782.0552"
"1080","MX-2013-161214","41982","41986","Estándar","LO-17455","Leonardo Olmos","Cliente","Azcapotzalco","Distrito Federal","México","Norte","MAT-CA-10000365","Material de oficina","Carpetas","Ibico Separadores, Transparente","5691.6","6","0","0"
"1081","US-2014-125759","42076","42082","Estándar","GV-15475","Guido Varela","Cliente","Santo Domingo","Santo Domingo","República Dominicana","Caribe","TEC-MÁ-10002952","Tecnología","Máquinas","Okidata Teléfono, Blanco","8696.52","3","0.7","-8990.28"
"1082","MX-2013-104031","41916","41921","Rápido","EC-14095","Estefanía Castelo","Empresa","Garza García","Nuevo León","México","Norte","MAT-CA-10003756","Material de oficina","Carpetas","Wilson Jones Encuadernadora, Duradero","68625.6","12","0","6160.8"
"1083","US-2014-164357","42332","42338","Estándar","EN-13900","Emilio Noriega","Cliente","Saltillo","Coahuila","México","Norte","MOB-SI-10001833","Mobiliario","Sillas","Harbour Creations Silla de playa, Negro","16099.68","3","0.2","-6.1200000000012"
"1084","MX-2012-120677","41533","41540","Estándar","RA-20530","Romero Arévalo","Cliente","San Francisco del Rincón","Guanajuato","México","Norte","MAT-EL-10001263","Material de oficina","Electrodomésticos","Breville Molinillo de café, Rojo","35054","5","0","9112"
"1085","MX-2013-119487","41957","41959","Urgente","HC-15760","Heraldo Cadena","Pequeña empresa","Fortaleza","Ceará","Brasil","Sur","TEC-CO-10003619","Tecnología","Copiadoras","Canon Fax inalámbrico, Rojo","170501.5136","4","0.002","28694.3136"
"1086","MX-2013-119487","41957","41959","Urgente","HC-15760","Heraldo Cadena","Pequeña empresa","Fortaleza","Ceará","Brasil","Sur","MAT-SO-10000258","Material de oficina","Sobres","Ames Cierre adhesivo, 50","14827.4","7","0","142.8"
"1087","MX-2013-136987","41784","41786","Rápido","AN-10870","Aarón Navarrete","Cliente","Paranaguá","Paraná","Brasil","Sur","MAT-PA-10003624","Material de oficina","Papel","Eaton Cuaderno, Premium","6024.8","2","0","2468.4"
"1088","MX-2013-136987","41784","41786","Rápido","AN-10870","Aarón Navarrete","Cliente","Paranaguá","Paraná","Brasil","Sur","TEC-TE-10001427","Tecnología","Teléfonos","Motorola Cargador, Azul","145676.4","2","0","37869.2"
